,SampleID,CPB2+Proteomics,C1QA+Proteomics,ATP11B+Proteomics,VTN+Proteomics,C8G+Proteomics,MMRN1+Proteomics,MBL2+Proteomics,SERPINA3+Proteomics,CD44+Proteomics,C9+Proteomics,APOC4+Proteomics,HPX+Proteomics,PFN1+Proteomics,RBP4+Proteomics,C1QB+Proteomics,SERPINF1+Proteomics,C5+Proteomics,SERPINA5+Proteomics,NPHP3+Proteomics,APOC1+Proteomics,MGP+Proteomics,F9+Proteomics,ACTBL2+Proteomics,AMBP+Proteomics,TFRC+Proteomics,CFH+Proteomics,IGFALS+Proteomics,APOC2+Proteomics,CPN2+Proteomics,PROS1+Proteomics,C4BPA+Proteomics,ILK+Proteomics,SERPINC1+Proteomics,A1BG+Proteomics,C8A+Proteomics,FGG+Proteomics,GPLD1+Proteomics,INPP5E+Proteomics,ITIH1+Proteomics,ENO1+Proteomics,ECM1+Proteomics,KNG1+Proteomics,ITGA2B+Proteomics,JCHAIN+Proteomics,C1RL+Proteomics,HPR+Proteomics,PRDX2+Proteomics,F2+Proteomics,SH3GL3+Proteomics,PF4+Proteomics,C6+Proteomics,SERPING1+Proteomics,RBFA+Proteomics,C2+Proteomics,ITIH2+Proteomics,FGB+Proteomics,APCS+Proteomics,PLG+Proteomics,IGHM_1+Proteomics,CFI+Proteomics,IGKV3-11+Proteomics,HBB+Proteomics,IGHV4-34+Proteomics,SERPINF2+Proteomics,ITIH4+Proteomics,F10+Proteomics,IGKV3-15+Proteomics,KIF14+Proteomics,CFB+Proteomics,TTN+Proteomics,ATRN.1+Proteomics,APOE+Proteomics,HBD+Proteomics,CLU.1+Proteomics,RYR2+Proteomics,IGLV1-47+Proteomics,PON3+Proteomics,SAA2+Proteomics,C1S+Proteomics,IGHV3-23+Proteomics,THBS1+Proteomics,ALB+Proteomics,TNNT3+Proteomics,INPP5E+Proteomics,CTTNBP2+Proteomics,ABCF1+Proteomics,SERPINA10+Proteomics,CAND1+Proteomics
157,ZKFV71L-E13,587618.3813,2819816.79,269399.9393,18114479.3,1783277.758,25034425.28,93491.0085,22913746.04,25024.78407,2797002.282,225337.8285,129792339.9,2969.347037,4572494.487,1381706.727,2291800.447,3578813.666,446227.5307,4447.169241,8008718.609,7323.766095,360882.5851,16923.37863,9988177.299,90918.73558,21446070.57,1838872.472,4362791.205,1496903.72,1661598.053,17835026.21,38687.50311,14697016.69,18539255.84,1795693.883,197360768.8,746514.1081,24473.45219,5882018.944,1906295.048,813938.3504,12047496.11,7927.369596,2514586.934,299641.9312,4339718.4,3557469.606,18475755.2,169185.9219,42674.8955,1682587.382,18415024.74,295926.6294,1509061.32,12824506.72,196390513.2,215993.7438,13125235.75,5950337.216,3296400.261,3093610.209,672714913.1,83891.67318,4790218.389,6388828.579,1032707.315,36724.11236,24362.25404,16674960.41,45107.82176,17611.86414,27707822.48,17994965.49,978396.6917,280680.6339,506572.7687,285897.8014,6451.372191,1968383.64,1286990.524,10015.80963,928637307.1,6623.405144,24473.45219,11359.26127,60381.96138,91884.88893,481204.2971
158,ZKFV71L-E14,775238.1269,4162185.98,362306.2079,26504426.72,2473461.478,1697523.363,92719.81067,29934171.4,32075.18576,3801638.708,302130.0172,168900692.2,3264.485685,6320117.72,2355905.108,3114437.089,5681380.116,642822.0984,5964.559999,7318872.59,11675.28381,507841.9333,4066.990843,13708429.85,136901.6207,26693404.8,2610672.397,6950715.189,2415013.796,2297813.059,25579238.86,63686.94286,20494166.77,27867881.54,2589262.854,204401423.1,1181411.394,31253.71355,8586924.046,2124732.81,1075950.294,16316293.18,3472.464934,3471288.879,355630.6149,6397159.395,298443.8502,23526281.92,242980.3296,120565.6996,2392570.491,25467958.81,520359.8049,2410882.652,17305052.71,212058930.5,310723.1057,17051791.69,8158090.043,4046603.317,4449772.044,93697680.6,107541.9492,6187606.41,8553716.729,1444130.813,2609080.452,32861.93928,22631831.42,51566.2674,92910.88465,42072960.43,1197280.702,1516811.104,342978.8289,768417.0473,407372.7632,18530.70308,2497546.313,1698535.57,3348.08143,933076417.8,2593.809306,31253.71355,8192.428085,26722.54883,125263.7979,629156.7615
159,ZKFV71L-E15,833446.4606,4097464.445,337046.9396,26971267.76,2720763.262,3467.948873,90295.09503,31578734.03,37602.47492,3906106.895,296454.2595,166635437.2,15446.15357,6199283.282,2481085.463,3327737.029,5752509.379,710679.7173,55133.82218,4983783.614,13492.68642,672674.946,10525.11558,13878516.23,126199.7914,27842009.39,2698955.95,7061777.817,2417844.446,2266555.41,25922831.97,76654.34765,20923052.38,30060590.22,2490355.03,226948545.3,1115013.696,26129.1034,9350940.207,2200042.556,1031319.561,16416576.91,6858.250299,3696990.742,415261.3284,15895995.13,4009.481594,25127433.73,240470.4342,325477.886,2396088.891,29472988.12,516346.4995,2501513.834,18199557.02,227156287.9,191921.924,17589973.82,7962775.761,4218942.516,4501236.697,3782949.272,98651.95357,6682053.023,8881980.665,1616934.716,3083206.313,33042.38033,23213327.44,73986.78555,82112.82784,45150542.92,96009.53028,1421329.879,460467.5612,837256.4154,479585.9937,28057.71692,2459323.348,1889941.306,130932.1623,782334312.1,4453.302815,26129.1034,2236.365068,18842.33319,116839.6163,408277.3478
160,ZK4CK8Y-E11,434802.286,2650475.915,201530.6858,12466299.99,1656905.625,4881.067588,1395.803365,18485746.9,22603.99258,2146924.46,93516.2851,91536893.75,650360.4497,2582845.649,1342713.432,1558147.09,3411394.098,314358.2282,28102.48329,3495312.462,7878.416647,354877.1109,1709401.663,9801084.751,47055.63897,14176224.3,1251537.423,2279569.556,1404319.721,1450802.796,11807007.32,221958.4334,11742937.43,14519213.81,1833298.15,192058423.6,673435.3838,91337.52015,4975223.824,869279.1404,858459.1742,8650187.656,297316.4991,6331035.261,222175.4678,11541680.79,2496.342204,12308230.24,135131.0795,1309178.151,1427174.191,17972776.96,294706.6317,1659480.217,10114768.75,159889504.6,183785.064,11837737.21,28042273.82,1712188.369,3613661.647,1314096.689,115542.1724,3059490.524,5534800.938,992921.4052,1000202.025,22939.55842,10128519.69,515434.6501,52134.83349,10478871.34,26562.99131,1167863.313,229443.5937,480487.7085,356430.1865,13819.32951,1712473.224,633164.1297,784633.8224,1601348313.0,13204.93885,91337.52015,12893.0764,125466.2665,85353.9323,1192129.886
161,ZK4CK8Y-E12,536987.8797,2644493.502,204773.5708,11595566.75,1732951.683,71409.08441,9543.96226,19118022.92,24887.60876,2251242.439,102681.0195,96227772.66,189935.493,2597783.913,1393257.028,1523491.479,3615164.839,338280.385,22061.75591,2726407.918,8400.794145,421873.2246,525335.6626,10512190.58,60052.22167,14619594.9,1285029.457,2462001.141,1548618.123,1489513.739,12938167.86,80899.32249,13208835.98,15746632.52,1982734.398,187052758.4,638421.6274,88104.00612,5268971.699,854617.8946,791675.6759,9136435.566,96734.30603,6362533.868,223231.3308,11013273.41,12907.39284,12885543.02,130974.8242,1126073.839,1475957.757,18201070.88,278286.2303,1538294.183,10102086.75,168332674.5,178154.5742,12110876.96,29178451.79,1832688.293,3706021.962,3489817.108,99313.34713,3424447.946,6021410.318,704299.728,1781054.213,28968.35216,10986815.88,437414.0391,53964.01237,10875889.03,65008.91701,1180028.277,265737.0754,489832.8486,386998.9161,56373.12797,1694901.497,1316822.992,599670.3015,1555671173.0,12764.68221,88104.00612,1930.26649,115952.1464,89116.19409,1032671.525
162,ZK4CK8Y-E13,452005.2488,2503786.297,184336.214,10194233.73,1851175.185,1741513.227,24194.30707,17141856.15,29514.78066,1864529.251,85005.58434,69794015.41,193802.8149,1503840.365,1329608.427,1518873.196,3380722.103,285201.0959,12432.1185,3453505.283,7510.014615,324417.0235,452202.6747,8767171.263,59298.99361,11365123.3,1248600.052,2907081.324,1200987.746,1487419.335,10753701.53,60576.47465,9899059.281,12473992.84,1724874.541,155444033.4,684855.4547,171097.6003,3488511.116,623430.8406,932109.5513,8268647.862,85574.8952,4698959.817,242114.5071,3444755.125,617958.3161,9740267.747,156776.522,768901.89,1183132.319,11158037.74,244483.9107,1696088.477,9927713.148,122329744.7,292699.3467,9562722.631,24669925.1,1489069.851,2969235.31,52042971.42,135799.6278,2885140.208,4719491.518,479210.502,650117.0656,61244.38667,8348294.129,860854.565,7804.210244,9671310.748,754295.3465,1064113.051,152598.3672,519779.4244,313770.4578,9362.300978,1579810.407,267153.6125,373754.1311,1862198864.0,44619.91052,171097.6003,1884564.837,204433.2023,79308.067,1446434.938
163,ZK4CK8Y-E14,627754.0911,2640244.306,215787.2352,13409108.62,1937198.016,272015.6252,13827.56976,17377654.07,25929.91758,2160119.956,143610.3299,80588463.99,4161.447418,2915213.269,1558622.373,1847906.076,3409692.012,6568.405171,21222.98553,2756908.585,9406.810981,460623.9819,12798.16526,7495223.148,62626.68957,15272257.53,1404942.835,2070804.604,1569713.679,1817772.22,11468393.69,48548.86677,12756595.36,17672710.62,2336455.291,168007453.8,808904.5778,9772.283484,4857558.703,666257.3417,1086818.803,8541807.768,18814.79565,6876676.273,335999.6023,6966873.803,148130.5826,12405959.63,178524.1842,716402.0798,1582056.837,10575921.22,250066.1056,1635488.291,10165797.06,128459647.3,274118.4673,12215080.2,27248056.58,1555524.837,3821903.709,13332740.35,108552.2422,3345359.908,4569484.537,1417718.823,1704928.728,3588.644739,10665217.12,30212.54298,62840.62896,12343258.79,356833.1196,1154646.659,251685.0504,498712.9015,336283.8571,19649.15975,1971250.923,769029.8116,400402.0958,1729154939.0,20342.22095,9772.283484,6497.234226,173470.4018,100833.1155,244729.756
164,ZK4CK8Y-E15,431117.0218,2636221.203,185255.9046,11185217.7,1900806.178,402586.7039,15040.86585,19097361.59,31211.71476,2399246.57,79183.37831,82079010.33,173433.1312,1655539.498,1324347.229,1580905.827,3809552.218,265663.4077,9169.453269,5365384.009,13037.56887,328767.9183,453602.7936,9159389.43,54070.72199,12895818.43,1156192.349,2693218.781,1290903.744,1352680.793,10682899.99,52868.47163,12443939.93,12923379.03,1575414.469,159583914.6,454402.1074,144020.0353,3899208.85,758668.4408,972595.2364,8602532.46,66067.81444,4782952.39,232956.3289,5666670.949,459125.8066,11021291.83,138767.4812,731546.4771,1248556.779,11845370.6,270768.4275,1453510.437,9646739.648,139451672.8,323610.7483,10735008.52,26348363.08,1475180.439,3460334.32,18888698.99,140126.4717,2970058.671,5181649.498,469146.8327,700672.1363,58410.09052,9164469.882,859316.4575,9050.854112,10257814.13,418578.8816,967820.5184,151204.3375,532554.6298,284100.1367,12617.77579,1543292.403,355470.4231,356141.2451,1636458647.0,24911.59889,144020.0353,2983325.577,205718.2128,66514.90302,1468477.775
165,ZK112BX-E11,457824.1371,3134030.958,234981.0679,14544002.33,1317490.383,7069.067763,35007.00457,24721106.79,38457.3038,4151430.168,120210.9674,110577989.1,42439.08702,2057200.53,1712180.061,1442190.187,3940138.74,230545.9825,53799.71836,1565459.767,6883.559202,505921.1407,3551.829491,9551792.065,134510.0087,16343594.74,1611809.711,2472350.749,1115230.12,1563819.964,14174504.82,29723.90411,11158803.45,16943105.56,1491460.15,208958035.8,446757.0592,86554.18759,5129049.272,1547019.552,535476.969,6972569.602,5172.064501,4402089.358,218039.0479,19419396.09,5351.249202,10469600.09,76192.21625,91427.2116,1615949.856,19029693.64,275770.0011,1542770.463,9927169.534,187256038.3,200878.9685,10511797.11,24589192.12,2904400.549,1943640.542,1228809.633,53275.58835,2835929.033,6268691.927,409766.0689,1132899.929,26294.29144,17692394.74,604562.9324,45544.49297,8259471.271,10732.10162,950648.183,324607.0932,204065.9568,221957.0488,336843.9822,1756240.511,714929.7688,23186.79827,1585220079.0,12328.10129,86554.18759,3231.920511,105340.0118,82259.29005,1565720.211
166,ZK112BX-E12,511959.443,3264272.348,240237.1934,17053446.48,1433330.623,56328.99065,42298.53276,25627865.71,44845.6366,4466149.147,134631.829,115922871.8,43147.51943,2113803.736,1951876.037,1506594.775,4455975.902,260185.3128,57432.11217,2393798.024,5687.34655,563021.3089,26692.55896,10551830.8,185383.0737,16958085.87,1803127.521,2654483.973,1222387.275,1744098.392,15104551.39,29422.45481,12214572.2,17851599.38,1661955.128,208147357.2,528788.0323,87430.55884,5885771.077,1441810.37,580432.9922,7928024.554,1899.369113,4727152.576,274051.9738,22016472.47,12837.44077,11175763.03,79560.79104,219866.7623,1840262.321,20615555.5,315591.7574,1542950.127,10969390.27,188231129.7,248929.8994,11082422.98,23609922.99,3197427.02,2191291.526,2532498.528,67778.96565,3261264.448,6945802.7,490393.3874,1386071.26,28903.36812,19819538.04,377639.4611,53577.14185,9419245.036,45852.72963,1116521.808,312550.5466,194919.6484,264251.1089,307102.3443,1875365.023,842011.2596,114012.304,1407131488.0,13671.55762,87430.55884,1783.678643,108757.0953,97967.79847,1792174.891
167,ZK112BX-E13,585313.4884,3290533.32,233800.7448,17640400.75,1590997.348,42391.57652,26069.94647,23442124.7,48809.69107,3684021.371,164985.533,95608132.21,79960.50704,2354713.327,2131385.317,1600443.149,4658228.567,121179.8249,48977.78807,1115121.902,9545.20191,654040.2966,83451.47911,9330545.51,206996.9522,17017667.81,1846728.051,2288022.803,1203295.879,1952024.866,14134034.5,42442.73483,12195537.43,17527416.18,1922483.786,213975443.9,614660.3933,6086.155628,5506827.552,1306730.319,895025.9585,6677654.407,16723.50933,4921238.482,297116.6647,19542612.4,8687.829049,10638710.8,110384.6469,299760.3413,1938326.266,15949634.19,281442.3678,1685844.454,10990624.28,171916169.2,278234.154,11110034.8,21710957.24,2895277.098,1950145.045,1826094.505,61569.14868,3244804.213,5717527.623,588339.7554,1200513.337,7680.357455,19227128.74,43641.10467,52380.05667,9644065.375,38418.93749,1156913.844,364666.9683,195100.7773,264481.9975,350037.5091,2084745.726,591861.4637,52490.54659,1693522490.0,2617.598046,6086.155628,5534.472107,165606.526,111237.2147,428032.2575
168,ZK112BX-E14,679399.2029,3675578.747,255260.3618,18632139.36,1656388.889,31127.45488,46459.30654,28395520.08,52509.83348,4497182.499,167955.5565,116541617.6,38162.55121,2560847.657,2479263.189,1792684.282,5329356.822,302761.0311,60390.33268,1592486.818,9038.953271,735925.3982,18900.54218,10861876.28,207718.4731,19557654.15,2036245.387,2607850.977,1395731.497,2165156.684,16992090.27,49455.04226,13876015.29,22894536.15,2105133.068,262799993.7,688644.555,10787.62757,6138820.265,1883480.936,959039.0272,8475576.08,6818.835201,5571560.392,358993.9486,24336864.99,3307.923144,11294209.8,113991.7587,112098.6983,2198624.807,18352076.82,314611.0898,1907114.457,13007496.65,210359247.5,298051.0644,13412640.99,28443388.31,3560380.499,2431727.267,1362920.518,66940.88481,3634410.631,7135880.377,723668.7762,1468141.916,8796.47625,21404784.87,50593.34478,55950.36801,10898981.6,33592.69684,1409048.656,431634.3035,238220.823,325852.6043,250021.0432,2207343.922,798570.3601,20348.20324,1091950264.0,8393.809466,10787.62757,5143.554585,167088.1622,183519.0115,714616.6488
169,ZK112BX-E15,530756.276,3086520.622,220145.8313,12707175.03,1573122.949,31422.92806,124216.7327,22893266.64,46760.73544,3632672.812,176461.0195,82996087.93,41959.5039,1339933.526,1784341.099,1413323.21,4366784.786,215707.9765,44076.13194,2235955.43,7685.215502,547898.831,23574.34391,8847570.979,133034.4166,13194835.24,1615489.564,2627737.986,1034182.954,1709733.458,13325626.25,24381.68141,9121818.285,14410529.39,1444010.698,169697491.7,547382.581,187883.6499,4013612.762,955224.2919,696816.8572,7485773.676,3807.180989,3566753.294,258556.4913,18782424.93,2265.19573,8077738.434,93111.38754,130795.1935,1361843.981,11180799.36,256603.2647,1631875.993,9860914.38,133993706.5,369491.0773,9447557.74,18370403.76,2642496.262,1572893.981,1090440.787,68990.97362,2634467.589,5294672.431,442463.8304,885467.6043,65777.20107,14305038.06,741845.8956,40343.53831,8223778.633,33982.16149,969734.308,209790.5256,201202.6805,203837.5052,247996.4597,1734465.844,329977.9277,12171.42108,1778359682.0,37256.12481,187883.6499,114248.0487,169993.4932,73044.09361,2254787.431
170,ZJXC41N-E11,473963.0283,2511220.011,190405.9452,13478699.8,1253589.873,72341.90656,8091.062881,19881702.96,14511.80143,2462670.192,95105.62164,69808578.57,2163.16819,1841980.043,1453819.771,1725369.587,3425440.274,284457.9744,22786.09371,2299439.804,9237.597684,371483.0862,4868.301397,5709191.405,94300.51308,12483299.74,1615170.46,2874450.986,1421180.137,1529009.564,14705301.21,38186.39215,9832950.844,11613801.94,1243830.096,155315007.7,641895.09,182317.055,3857760.101,882566.2175,603261.0872,7757170.063,9144.625627,7268221.722,202120.0617,12659499.22,5275.269193,9205712.779,180237.04,18073.19563,1494019.968,10385699.12,269497.9924,2005849.593,9276839.817,130534959.9,521384.0776,11042802.37,25917801.32,2059149.29,3304830.845,2503359.402,109599.9793,3162901.068,5298791.758,337474.9751,1536619.994,62495.98987,11466899.32,870018.1665,8090.094273,8262901.276,89929.69779,1250749.981,159109.009,604622.8596,345607.0209,26084.49713,1409350.482,457067.9076,2062.46034,1833709556.0,41120.09565,182317.055,53145.09778,149234.9582,40772.70351,1431609.905
171,ZJXC41N-E12,623253.6927,3401925.225,234532.7714,17944271.27,2081035.29,44235.59169,4636.882341,21858635.36,46954.96189,2871533.576,176797.7023,80934978.17,7698.29385,3354090.069,1900226.55,2495677.352,4475818.178,365036.1962,42877.70297,1656492.224,19220.25691,402293.8061,29347.09335,8235757.956,163682.4365,16359212.89,1985732.695,2514081.52,1876392.228,2045326.881,16196963.1,64728.34516,13094158.39,17516121.18,1667054.685,183171524.3,1054867.233,13925.71722,5619732.387,1040229.192,708274.9535,9126308.551,28218.42801,11181419.37,277810.1915,12245259.4,15156.51031,12994339.79,232217.9551,25599.00296,2259183.459,18063448.39,324075.403,2314373.053,12195199.3,162753124.6,319797.6917,14082791.51,37206465.25,2803679.485,5121837.32,3064775.57,91946.05144,4026793.333,6696472.979,694367.549,3073774.716,8778.933678,16640898.55,51643.8881,54934.69588,11458699.66,67334.11431,1529140.988,493732.4698,731521.1241,636120.2553,75489.06202,1907101.238,1119846.84,24493.51727,1507927583.0,14900.88089,13925.71722,3962.293407,142996.4692,120020.3902,230677.8571
172,ZJXC41N-E13,455777.443,2526134.457,210240.3417,14980059.31,1525848.188,92018.09698,5566.750966,23655461.97,39516.84097,3036630.626,165459.6603,61053048.59,3034.730482,2002068.631,1433062.4,1998616.168,3565294.944,281405.3049,30156.68025,2656950.648,11257.89908,390905.4031,8090.267793,8400186.918,91620.95625,14424120.31,1522119.292,3563985.41,1360230.768,1180273.682,15518007.58,46565.37576,13506214.13,12990107.19,1162138.029,140993166.5,759820.9682,196824.4607,4499957.671,1014600.257,539730.6159,8546486.425,26912.33596,7841564.011,195839.194,14566591.51,53012.31784,11150615.41,168827.4537,32660.29044,1600498.617,11960215.1,294494.2622,1885126.621,9909494.264,137725456.1,540681.6993,11743181.62,31528648.65,2000764.591,4273332.073,3075948.675,113293.0629,3683331.972,6235353.836,393539.794,1547984.934,75914.613,13738108.04,852623.9173,4076.806196,9109812.943,94263.39356,1209282.6,164263.2247,610782.8381,373070.8206,24575.10568,1496903.72,570026.7115,9560.366004,1670114652.0,29018.19173,196824.4607,2896862.946,134467.6866,34102.26635,1450068.879
173,ZJXC41N-E14,993534.1284,3924942.26,301249.6417,21219245.16,2157276.995,5532.324191,16649.62289,20829862.79,57675.86038,2757214.353,104284.1228,93264195.81,32957.61981,2988686.206,1583988.027,2522092.923,3942337.886,372409.4096,76879.42897,1260050.392,16910.83176,482246.0848,18979.81839,8838192.97,179278.1325,18404688.54,2281213.429,2328258.799,1959779.62,1931968.311,15356541.47,96081.42982,12568420.34,19792630.12,1575632.883,166451888.7,1083088.725,8014.628868,5224132.291,812134.9781,841912.0471,8488628.223,18569.65652,13674170.66,327482.8885,8793402.037,23660.45177,15031545.35,187538.8545,62493.99723,2532182.577,17000926.08,255743.8462,2736499.192,10881091.9,173245183.2,150756.4288,16471287.57,33330508.68,3259411.335,6015152.986,4304666.381,63799.16846,4561573.081,5949429.904,750717.1938,4151237.377,41214.81898,18022677.22,45674.14177,44658.27793,10935910.46,80168.6189,1605910.432,699454.1671,932671.8184,554885.2776,117090.9461,1696452.964,766783.6237,8305.667245,1593343305.0,19953.85672,8014.628868,33910.68194,93723.29143,134619.698,98475.68999
174,ZJXC41N-E15,511012.8343,2558381.534,217235.4461,16922976.46,1514594.328,3679.495467,5616.390355,23295855.89,25707.64794,2985952.945,95966.28334,98955735.99,100051.9667,2831588.126,1601230.977,1882032.355,3799083.525,336269.8717,34777.09968,1964267.523,9811.037557,313081.7742,228010.3835,8842421.037,92988.1979,15838034.8,1751755.506,3028055.044,1591504.715,1543484.966,16141932.82,59743.32863,12886525.53,14706595.77,1347832.698,196137479.2,767474.8772,68049.17261,5764523.788,1148779.119,688945.3398,8172862.318,12290.79247,10002380.11,191771.6588,15356435.03,3281.409661,12425064.46,167463.83,227846.0762,2023932.858,17570354.94,304590.2002,2226367.001,10066996.63,173414585.0,326521.8475,12593797.16,35077923.22,2541149.811,4327432.843,1857293.004,102535.2184,3742082.669,6174068.249,593500.6153,2072872.572,22282.44617,14846813.61,245507.9131,59753.68226,9647809.565,37705.30763,1322274.247,278857.7807,654747.8992,422552.1853,29229.95525,1530965.137,790107.8119,106899.8275,1586279667.0,15884.36724,68049.17261,4102.421464,110638.9619,84841.94062,954463.1676
