,SampleID,FFA.24.1.+Lipidomics,TAG44.0.FA16.0+Lipidomics,TAG44.1.FA14.0+Lipidomics,TAG44.2.FA14.0+Lipidomics,TAG45.0.FA15.0+Lipidomics,TAG46.0.FA12.0+Lipidomics,TAG46.0.FA16.0+Lipidomics,TAG46.1.FA16.0+Lipidomics,TAG46.1.FA18.1+Lipidomics,TAG46.2.FA18.2+Lipidomics,TAG47.0.FA14.0+Lipidomics,TAG47.0.FA16.0+Lipidomics,TAG47.0.FA17.0+Lipidomics,TAG47.1.FA15.0+Lipidomics,TAG47.1.FA16.0+Lipidomics,TAG47.1.FA18.1+Lipidomics,TAG47.2.FA15.0+Lipidomics,TAG47.2.FA18.2+Lipidomics,TAG48.0.FA14.0+Lipidomics,TAG48.0.FA18.0+Lipidomics,TAG48.1.FA14.1+Lipidomics,TAG48.1.FA16.0+Lipidomics,TAG48.1.FA18.1+Lipidomics,TAG48.2.FA16.0+Lipidomics,TAG48.2.FA18.2+Lipidomics,TAG48.3.FA16.0+Lipidomics,TAG48.4.FA16.1+Lipidomics,TAG48.4.FA18.1+Lipidomics,TAG48.4.FA18.2+Lipidomics,TAG49.0.FA15.0+Lipidomics,TAG49.0.FA16.0+Lipidomics,TAG49.0.FA17.0+Lipidomics,TAG49.0.FA18.0+Lipidomics,TAG49.1.FA14.0+Lipidomics,TAG49.1.FA16.0+Lipidomics,TAG49.1.FA17.0+Lipidomics,TAG49.1.FA18.1+Lipidomics,TAG49.2.FA16.0+Lipidomics,TAG49.2.FA16.1+Lipidomics,TAG49.2.FA17.0+Lipidomics,TAG49.2.FA18.2+Lipidomics,TAG50.0.FA16.0+Lipidomics,TAG50.0.FA18.0+Lipidomics,TAG50.1.FA18.1+Lipidomics,TAG50.2.FA16.1+Lipidomics,TAG50.3.FA18.1+Lipidomics,TAG50.4.FA18.2+Lipidomics,TAG51.0.FA16.0+Lipidomics,TAG51.0.FA17.0+Lipidomics,TAG51.0.FA18.0+Lipidomics,TAG51.1.FA15.0+Lipidomics,TAG51.1.FA16.0+Lipidomics,TAG51.1.FA17.0+Lipidomics,TAG51.1.FA18.1+Lipidomics,TAG51.2.FA17.0+Lipidomics,TAG51.4.FA18.2+Lipidomics,TAG52.0.FA16.0+Lipidomics,TAG52.0.FA18.0+Lipidomics,TAG52.1.FA16.1+Lipidomics,TAG52.1.FA18.0+Lipidomics,TAG52.1.FA18.1+Lipidomics,TAG52.2.FA18.1+Lipidomics,TAG52.2.FA20.2+Lipidomics,TAG52.3.FA18.1+Lipidomics,TAG52.3.FA18.2+Lipidomics,TAG52.3.FA20.0+Lipidomics,TAG52.4.FA18.2+Lipidomics,TAG52.4.FA20.0+Lipidomics,TAG52.7.FA16.0+Lipidomics,TAG52.7.FA18.1+Lipidomics,TAG52.8.FA16.1+Lipidomics,TAG52.8.FA18.2+Lipidomics,TAG53.1.FA17.0+Lipidomics,TAG53.1.FA18.0+Lipidomics,TAG53.2.FA16.0+Lipidomics,TAG53.2.FA17.0+Lipidomics,TAG53.2.FA18.1+Lipidomics,TAG53.3.FA18.2+Lipidomics,TAG53.4.FA18.2+Lipidomics,TAG54.1.FA18.1+Lipidomics,TAG54.1.FA20.0+Lipidomics,TAG54.2.FA18.1+Lipidomics,TAG54.2.FA20.1+Lipidomics,TAG54.3.FA18.2+Lipidomics,TAG54.3.FA20.2+Lipidomics,TAG54.4.FA18.2+Lipidomics,TAG54.4.FA22.1+Lipidomics,TAG56.3.FA20.1+Lipidomics,TAG56.5.FA22.4+Lipidomics,TAG56.7.FA16.0+Lipidomics,TAG56.8.FA16.0+Lipidomics,TAG56.8.FA18.1+Lipidomics,TAG56.8.FA22.6+Lipidomics,TAG58.10.FA18.2+Lipidomics,TAG58.8.FA18.1+Lipidomics,TAG58.8.FA22.6+Lipidomics,TAG58.9.FA18.1+Lipidomics,TAG58.9.FA18.2+Lipidomics,TAG58.9.FA22.6+Lipidomics,TAG60.12.FA22.6+Lipidomics
69,ZVM4N7A-E12,23.9937,1.8921,0.9629,0.2457,0.2209,0.5204,7.0037,6.5748,5.9398,2.3416,0.2918,1.3799,0.2906,1.0196,0.9452,1.1053,0.4253,0.4537,3.5786,2.5236,0.485,42.2913,32.8267,19.6848,13.7663,2.8792,0.4188,0.3385,1.195,0.6043,1.875,0.6829,0.5003,0.6646,6.9978,1.0237,6.3202,2.9773,1.6204,0.4265,2.6925,22.6869,7.5412,101.0397,53.0248,27.1634,10.5126,0.9357,0.6368,0.5364,1.1117,5.4548,4.4505,6.4094,2.9725,1.9459,4.1534,5.5948,0.664,38.1651,70.8305,528.6717,0.8063,280.872,232.9424,0.5618,108.0133,0.4023,0.9995,0.5139,0.1595,0.2133,1.094,0.9889,1.735,5.977,11.5422,4.8753,3.3258,6.6008,1.3994,56.3778,4.4807,25.9447,3.7488,61.1131,0.2304,1.7107,1.8053,4.7607,1.81,0.7236,9.125,0.3078,1.4963,4.3909,0.6693,0.6445,2.8154,0.4873
70,ZVM4N7A-E13,6.8889,2.052,0.9668,0.2865,0.2289,0.5175,6.884,6.3284,5.7868,2.4747,0.2954,1.4125,0.2682,0.9689,0.9134,1.0763,0.4132,0.4431,3.3446,2.4647,0.4677,38.9988,30.6252,18.3959,12.8316,2.7046,0.419,0.3174,1.093,0.6007,1.8148,0.6871,0.4897,0.6086,6.4808,0.9354,5.8549,2.6941,1.457,0.3734,2.6302,20.4133,7.1622,89.677,47.5394,25.2951,9.718,0.8851,0.6227,0.5122,1.0271,5.0122,4.038,5.7412,2.6548,1.7943,3.8086,5.2385,0.595,33.9295,62.6535,461.5555,0.7558,253.667,212.1336,0.4604,98.8168,0.354,0.8202,0.4619,0.1676,0.1854,0.9888,0.9328,1.5885,5.1651,10.2873,4.4115,2.9827,6.0361,1.3319,49.3212,3.8264,23.2122,3.2095,54.5277,0.1922,1.4796,1.4937,4.1988,1.6514,0.6924,8.2908,0.2572,1.3602,4.0538,0.6337,0.5379,2.5852,0.4295
71,ZVM4N7A-E14,6.719,1.6646,0.8362,0.2502,0.2079,0.4581,6.6944,5.8768,5.417,2.1464,0.3026,1.3428,0.2344,0.9061,0.8695,0.9411,0.3595,0.4238,3.252,2.4084,0.4604,38.3139,29.9114,17.6135,12.8299,2.6507,0.3668,0.3015,1.0757,0.5393,1.8066,0.6328,0.4671,0.6125,6.2019,0.9298,5.6272,2.6665,1.5085,0.3764,2.4749,20.3054,6.8838,89.9,47.8484,24.1445,9.8084,0.8052,0.5759,0.5021,1.0408,4.8535,3.8707,5.648,2.6913,1.7226,3.8285,5.4091,0.5432,33.1646,62.0639,467.416,0.719,248.2844,209.668,0.4536,98.2697,0.4012,0.861,0.4373,0.1662,0.1865,1.0588,0.8582,1.6691,5.2429,10.2676,4.4049,3.0965,6.003,1.2927,49.1636,3.8888,23.9304,3.2689,55.6614,0.1882,1.4747,1.531,4.2855,1.6212,0.643,8.3427,0.2789,1.3163,4.0612,0.6137,0.6058,2.6485,0.4125
72,ZVM4N7A-E15,9.8154,1.3252,0.6588,0.1733,0.148,0.3499,5.2868,5.1605,4.4552,1.734,0.2435,1.0692,0.2128,0.864,0.7598,0.8559,0.33,0.3764,2.7433,1.9327,0.4131,34.9821,26.8656,16.1472,11.3756,2.3329,0.3186,0.2468,0.9051,0.4936,1.4899,0.5465,0.3489,0.5152,5.8252,0.7917,5.3041,2.4938,1.3938,0.351,2.2406,18.4785,5.9856,84.8477,45.9516,22.2538,8.933,0.742,0.4833,0.4396,0.9148,4.5918,3.6046,5.2269,2.4463,1.7162,3.407,4.5589,0.5465,31.399,59.2917,446.537,0.6486,241.7495,203.4833,0.5087,94.9294,0.3732,0.7474,0.4131,0.1615,0.1858,0.9094,0.8662,1.511,4.8877,9.6356,4.2559,2.9291,5.4461,1.261,45.37,3.785,21.9611,3.1159,51.335,0.1955,1.349,1.4797,4.0356,1.5844,0.6167,7.8827,0.2787,1.3376,3.8925,0.5751,0.5665,2.6504,0.3926
73,ZVBQY1N-E11,7.2872,1.339,0.5741,0.1466,0.1247,0.3715,5.9563,5.7159,3.8572,1.6637,0.2138,0.9264,0.2116,0.5981,0.7175,0.5768,0.2708,0.2964,2.9025,1.7868,0.4675,37.4976,25.2672,18.0534,12.2778,3.2138,0.5021,0.3993,1.3246,0.3902,1.6237,0.6519,0.2708,0.54,4.8566,0.9323,3.7777,2.3817,1.3939,0.3934,1.9558,22.1313,6.8503,92.1041,57.1624,31.1724,15.1675,0.8438,0.6583,0.4675,0.8284,5.4531,4.4824,5.7223,3.5389,2.5725,4.2458,5.6066,0.7127,39.3702,73.411,551.1257,0.8646,369.0861,312.8676,0.7207,178.0671,0.7239,0.8593,0.4067,0.2106,0.2532,1.2143,1.0528,1.6935,6.8002,12.7341,6.8663,5.354,5.781,1.0757,52.1848,4.726,29.9064,4.9649,84.5763,0.2958,1.6812,2.3055,3.5741,1.2825,0.6812,6.1744,0.274,0.9691,2.3044,0.4542,0.5059,1.7847,0.1652
74,ZVBQY1N-E12,7.1232,1.2705,0.5457,0.1651,0.129,0.3977,5.7923,5.7412,3.8233,1.7291,0.2125,0.879,0.2166,0.5741,0.7103,0.5514,0.2703,0.2909,2.7788,1.7059,0.4508,37.0656,24.9193,18.5029,12.2443,3.1842,0.5416,0.4039,1.3283,0.3972,1.6125,0.6608,0.2791,0.5282,4.9804,0.9481,3.8507,2.4492,1.4577,0.3559,1.9694,21.9909,6.8012,93.1633,59.8875,32.4726,15.8628,0.7825,0.6035,0.4632,0.8408,5.5663,4.6399,5.9671,3.6882,2.7159,4.2644,5.573,0.651,39.4822,75.4295,568.1798,0.9135,385.75,327.2345,0.7371,195.1706,0.7552,0.8279,0.4782,0.2048,0.2584,1.2179,0.9883,1.777,6.925,13.1475,6.843,5.6344,5.7546,1.0972,53.9756,4.9442,30.6115,5.3033,90.3365,0.3183,1.76,2.3579,4.0854,1.5104,0.702,7.2691,0.3281,1.0528,2.6147,0.5427,0.5612,2.0788,0.1811
75,ZVBQY1N-E13,5.887,1.1834,0.4791,0.136,0.1027,0.3688,5.0925,5.021,3.5054,1.5161,0.194,0.7988,0.1983,0.5748,0.6174,0.5032,0.2628,0.2694,2.4772,1.6134,0.4141,34.1709,22.9298,16.7041,11.2439,2.8448,0.466,0.3557,1.214,0.3535,1.3845,0.6179,0.2442,0.4906,4.5189,0.8556,3.5322,2.3264,1.314,0.3562,1.798,19.9724,6.1847,86.9401,54.4099,29.7264,14.2477,0.7665,0.5425,0.4152,0.7993,5.0346,4.243,5.3815,3.3458,2.5132,3.8671,5.1291,0.6496,36.2716,69.817,538.0724,0.8774,357.8119,301.9675,0.6895,179.9313,0.7337,0.7272,0.4322,0.1825,0.2284,1.1167,0.9359,1.615,6.4087,12.3573,6.4573,5.2745,5.299,1.0922,50.8455,4.5036,28.6479,4.9947,82.3,0.2989,1.6751,2.1493,3.9069,1.4314,0.6693,6.684,0.2983,1.031,2.4067,0.519,0.5518,2.0067,0.1858
76,ZVBQY1N-E14,7.5672,1.0252,0.4419,0.1138,0.098,0.3182,4.6993,4.654,3.1219,1.4543,0.1576,0.7606,0.1813,0.5143,0.5828,0.4646,0.2488,0.236,2.2918,1.4966,0.3818,30.8793,20.7171,15.4177,10.611,2.6475,0.4434,0.3665,1.108,0.3404,1.3154,0.5409,0.2074,0.404,4.1712,0.7523,3.2628,2.0844,1.2272,0.3365,1.7218,18.211,5.5477,78.6662,49.9761,27.0619,12.9654,0.6887,0.5099,0.3749,0.706,4.5535,3.851,4.8545,3.0972,2.279,3.5042,4.7801,0.5734,33.0509,63.1553,481.2467,0.8193,328.2949,276.9747,0.6404,163.3752,0.6247,0.6828,0.3813,0.1675,0.2059,0.9577,0.8232,1.4439,5.7255,10.8633,5.928,4.8294,4.8412,0.9119,45.1359,4.1249,26.6441,4.355,75.73,0.2897,1.5114,2.074,3.5997,1.2804,0.6099,6.4433,0.269,0.9395,2.3607,0.4966,0.5079,1.8474,0.1675
77,ZVBQY1N-E15,8.9898,1.1033,0.3906,0.1135,0.098,0.3442,4.8229,4.5711,3.0606,1.4418,0.1786,0.7612,0.176,0.4944,0.594,0.4897,0.2162,0.2436,2.2794,1.4831,0.3901,31.0884,20.6169,15.0426,10.0158,2.54,0.4232,0.3251,1.174,0.3287,1.3391,0.5393,0.2312,0.3855,4.1036,0.7374,3.2438,2.0662,1.2163,0.3184,1.6379,18.7199,5.8235,79.8966,50.1566,26.6303,13.1157,0.6946,0.5295,0.3669,0.7338,4.5809,3.8719,4.7925,3.0441,2.4373,3.5627,4.7259,0.5986,34.0314,64.676,489.4289,0.7627,328.2818,279.2807,0.6327,162.8884,0.6507,0.7477,0.3808,0.1755,0.2198,1.0481,0.8659,1.5053,5.8194,10.9427,5.8829,4.7238,4.8818,0.9908,45.5856,4.1443,26.5132,4.4106,74.9225,0.272,1.4924,2.1581,3.6236,1.2179,0.5326,6.5599,0.2647,0.9015,2.3965,0.4355,0.466,1.7716,0.1497
78,ZUPAQVU-E11,7.674,0.1095,0.0401,0.014499779,0.0178,0.0491,0.8539,0.7014,0.4956,0.1844,0.0225,0.1245,0.0405,0.0896,0.096,0.0915,0.0359,0.0442,0.5383,0.313,0.0686,8.4399,5.5599,3.2762,2.0527,0.3947,0.0813,0.0652,0.1844,0.0825,0.2875,0.1095,0.0491,0.066,1.0878,0.1402,0.8393,0.4588,0.3629,0.0529,0.3602,7.463,2.0583,36.8456,21.6846,8.6884,3.3639,0.1578,0.1379,0.0731,0.2725,1.1827,1.0563,1.4136,0.7355,0.5807,1.5279,2.0006,0.2691,15.6843,34.207,283.7145,0.3479,155.8944,123.5448,0.2856,60.6887,0.2223,0.1496,0.1031,0.0446,0.039,0.3452,0.2527,0.644,2.2608,4.4113,1.7446,1.6224,2.8905,0.5079,32.2135,2.374,13.2275,2.3803,46.0963,0.1649,1.3798,1.2977,1.5032,0.4704,0.352,2.4613,0.1548,0.7201,1.4623,0.3063,0.2883,1.0331,0.0892
79,ZUPAQVU-E12,7.168,0.1217,0.0423,0.00911004,0.022208465,0.041,0.8985,0.7233,0.5046,0.1817,0.015121775,0.131,0.0472,0.1134,0.1103,0.1072,0.0366,0.0436,0.5055,0.2973,0.0701,8.225,5.3342,3.1788,2.0324,0.3692,0.0772,0.06,0.1782,0.09,0.2867,0.0988,0.0419,0.064,1.0656,0.1486,0.8543,0.4605,0.3414,0.0552,0.374,7.256,2.0139,35.6002,20.6083,8.1553,3.1545,0.1703,0.1213,0.0851,0.2461,1.1926,1.0806,1.3858,0.7158,0.5946,1.4582,1.9579,0.2444,15.3491,33.1373,277.6566,0.3308,150.0032,120.6053,0.2867,59.8605,0.2254,0.1619,0.1156,0.0415,0.0463,0.3357,0.2351,0.629,2.1881,4.2311,1.6686,1.553,2.8974,0.5235,31.3364,2.2574,13.3674,2.3778,45.1373,0.1522,1.3395,1.3347,1.4811,0.4808,0.3577,2.5943,0.1658,0.6792,1.5129,0.3471,0.2624,1.0775,0.0975
80,ZUPAQVU-E13,8.2442,0.1355,0.0302,0.008023175,0.019035839,0.0427,0.9911,0.6988,0.4316,0.1455,0.0206,0.1342,0.0609,0.076,0.101,0.1014,0.0295,0.0376,0.4912,0.2823,0.0682,7.082,4.7952,2.7651,1.8172,0.3255,0.0574,0.0553,0.1481,0.0742,0.2404,0.0906,0.0466,0.0535,0.9453,0.1088,0.799,0.4524,0.3125,0.04,0.3803,6.3776,1.7344,31.401,18.8759,7.2547,2.8083,0.1498,0.0919,0.0708,0.2167,1.0744,0.9401,1.266,0.6112,0.5098,1.3165,1.7115,0.2331,13.3491,29.3994,251.4784,0.2806,136.067,108.0069,0.2417,53.036,0.1899,0.1424,0.1092,0.0465,0.0423,0.2935,0.2154,0.5581,1.9079,3.8447,1.4849,1.4404,2.4246,0.4364,26.7306,2.0391,10.9457,2.0857,37.8873,0.1394,1.1538,1.1931,1.3834,0.4515,0.3181,2.4975,0.1485,0.5952,1.4641,0.3116,0.2508,1.0619,0.1023
81,ZUPAQVU-E14,9.0811,0.0923,0.0298,0.014716637,0.0212656,0.0316,0.6374,0.5611,0.3939,0.1489,0.0203,0.108,0.0384,0.092,0.0801,0.0849,0.0251,0.0294,0.4044,0.2282,0.0518,6.5305,4.2048,2.5915,1.6126,0.3169,0.0633,0.0588,0.134,0.0614,0.2115,0.0849,0.0428,0.0469,0.8821,0.1151,0.6628,0.3708,0.28,0.0372,0.2982,6.0047,1.6275,28.9479,17.0613,6.7211,2.5747,0.1579,0.1158,0.0663,0.213,0.9666,0.8568,1.1103,0.5965,0.4651,1.1647,1.5862,0.2055,12.4477,27.4321,230.479,0.2726,125.2402,100.109,0.2338,48.8717,0.1731,0.14,0.0819,0.0396,0.0309,0.2726,0.2141,0.506,1.734,3.4214,1.352,1.3043,2.3133,0.3846,24.9977,1.8427,10.122,1.9321,35.3905,0.1381,1.0493,1.1137,1.2779,0.4271,0.3038,2.2061,0.1124,0.5957,1.3445,0.2908,0.2435,0.9718,0.1076
82,ZUPAQVU-E15,11.1551,0.1022,0.044,0.021879894,0.00911339,0.0324,0.7264,0.5953,0.3908,0.1326,0.0257,0.1283,0.0466,0.0754,0.0912,0.0955,0.0296,0.0377,0.4185,0.2736,0.0636,7.0181,4.5019,2.7787,1.8218,0.3312,0.0667,0.0465,0.1457,0.0746,0.2065,0.0912,0.0434,0.0604,0.9391,0.1086,0.7347,0.424,0.33,0.0399,0.3198,6.3841,1.72,30.8007,17.9661,6.6155,2.5885,0.1425,0.1192,0.0817,0.2258,1.0473,0.8902,1.1803,0.6273,0.5116,1.2621,1.7389,0.2183,13.0264,28.5576,236.9864,0.2992,127.949,102.3834,0.2424,48.8564,0.1962,0.1405,0.0876,0.0387,0.0351,0.285,0.2108,0.5136,1.8289,3.6547,1.4642,1.3051,2.3532,0.4299,25.1836,1.932,10.2607,2.0571,34.2324,0.133,1.054,1.1357,1.266,0.4548,0.2838,2.0275,0.1204,0.6012,1.2763,0.2716,0.2633,0.8926,0.0912
83,ZUL3S6O-E11,6.7734,0.2459,0.1987,0.0443,0.0372,0.0786,1.5322,1.678,1.3787,0.5352,0.0815,0.3145,0.0896,0.3241,0.3965,0.4089,0.1549,0.1887,1.1581,0.6653,0.183,16.1822,12.1937,8.1266,5.1694,1.2162,0.3098,0.122,0.5056,0.2025,0.5867,0.2073,0.1211,0.2531,2.472,0.4327,2.2409,1.3373,1.1014,0.1744,0.9975,7.9979,2.453,43.0918,36.9086,20.3013,8.6847,0.4137,0.2311,0.1635,0.5409,2.3419,1.9316,2.8437,1.7452,1.6256,1.649,2.1599,0.4361,18.2525,39.1838,341.1434,0.3908,214.5508,161.3357,0.3617,88.178,0.2998,0.4375,0.2917,0.1353,0.1296,0.6415,0.4642,1.1138,4.2644,8.4278,3.8879,3.3642,3.0234,0.8378,32.4784,3.4004,17.2922,3.1149,52.3688,0.2126,1.5961,1.761,11.0295,4.8201,2.3147,32.741,0.9698,5.5855,18.4955,2.5268,2.29,12.9281,3.2865
84,ZUL3S6O-E12,7.2469,0.2515,0.1811,0.0443,0.0434,0.0866,1.4562,1.6968,1.3618,0.5552,0.071,0.3438,0.0861,0.3553,0.3934,0.3903,0.1717,0.2097,1.1797,0.6919,0.1811,16.4574,12.0898,8.2449,5.1446,1.1928,0.3094,0.1409,0.4769,0.2139,0.5531,0.2207,0.1169,0.2567,2.5864,0.4518,2.4116,1.366,1.1187,0.1962,1.0905,8.3931,2.4831,44.3692,38.0344,20.5669,8.6305,0.4216,0.2254,0.1962,0.5948,2.541,2.1293,2.961,1.8883,1.8069,1.8006,2.3344,0.4367,19.5953,42.0718,369.7963,0.4633,232.5154,180.0184,0.4169,96.8142,0.3381,0.4341,0.2995,0.1607,0.1294,0.6939,0.4873,1.1787,4.555,9.0234,4.0906,3.6179,3.2375,0.8473,34.2918,3.5349,18.6212,3.3435,55.0194,0.2186,1.5011,1.906,11.7715,5.238,2.3897,33.925,1.0221,5.7091,18.8372,2.4799,2.373,13.2361,3.4546
85,ZUL3S6O-E14,11.2049,0.2321,0.1472,0.0448,0.0396,0.0611,1.181,1.2283,1.0131,0.4271,0.0562,0.2954,0.068,0.301,0.2992,0.3065,0.1214,0.1373,0.93,0.6135,0.1524,12.8372,9.2813,6.4104,4.1225,0.9692,0.2381,0.1063,0.3983,0.1554,0.4951,0.2097,0.1175,0.2191,2.1889,0.3586,1.9138,1.1375,0.8912,0.1546,0.8912,7.0532,2.1183,35.8214,30.2209,15.8807,6.8134,0.3849,0.2075,0.1696,0.4779,2.0214,1.7106,2.3379,1.5112,1.3786,1.6649,2.2543,0.3853,15.6671,33.4818,294.7917,0.3591,184.3492,143.3618,0.3285,77.8802,0.2816,0.369,0.2183,0.1098,0.0904,0.5412,0.4168,0.9571,3.6364,7.0528,3.3075,2.9927,2.5144,0.6936,26.6715,2.7856,14.3639,2.7327,42.5672,0.1662,1.0794,1.5276,9.4255,4.0764,1.8768,26.6314,0.7922,4.4475,14.5835,2.0197,1.9069,10.2659,2.7198
86,ZUL3S6O-E15,8.1099,0.2106,0.1438,0.0267,0.035679778,0.0619,1.1468,1.357,0.978,0.4142,0.0632,0.2414,0.0588,0.2837,0.3229,0.3149,0.1234,0.134,0.8421,0.505,0.1309,12.6981,9.2524,6.4829,4.1582,0.978,0.2369,0.1069,0.354,0.1372,0.4542,0.159,0.1153,0.1781,2.0317,0.3518,1.8593,1.1325,0.8702,0.1487,0.8426,6.6971,1.9934,35.1549,30.0014,15.3483,6.7532,0.3131,0.1906,0.1332,0.4378,1.9381,1.74,2.3309,1.4679,1.4487,1.3543,1.8544,0.3171,15.1528,32.6868,290.4612,0.3331,184.3389,143.1236,0.3336,77.104,0.2516,0.3264,0.2111,0.1096,0.11,0.4974,0.3986,0.8969,3.5378,6.9772,3.2225,2.9197,2.3113,0.6364,25.0813,2.5425,13.9998,2.5238,41.286,0.1559,1.0604,1.4892,9.1006,3.9952,1.8419,25.4286,0.766,4.2851,14.1579,1.8695,1.7257,9.8403,2.6565
87,ZTXWLP3-E11,72.2098,0.0682,0.0329,0.0715,0.018188625,0.0347,0.3487,0.4705,0.3554,0.223,0.04411399,0.1347,0.044457311,0.0978,0.0944,0.1034,0.0603,0.0581,0.3235,0.1732,0.0576,4.9508,3.5812,2.8576,2.1334,0.4711,0.1319,0.0805,0.3392,0.0866,0.2051,0.0849,0.0576,0.0631,0.9913,0.1207,0.9259,0.5778,0.3537,0.0588,0.5554,4.0908,1.2204,22.7469,14.8966,9.0042,4.8687,0.124,0.1067,0.0743,0.2352,0.9415,0.9265,1.2545,0.8404,1.1444,0.9047,1.2031,0.1604,10.0262,21.8869,203.9601,0.1548,144.1604,122.0541,0.3325,74.631,0.3101,0.1196,0.0983,0.0319,0.0626,0.3325,0.2302,0.4034,2.1921,3.8316,2.277,2.1351,1.7836,0.4163,19.948,1.3098,12.9213,1.5154,44.079,0.1648,0.7275,0.8024,2.0356,0.6745,0.404,3.4672,0.1637,0.6532,1.6015,0.3621,0.3369,1.3182,0.1302
88,ZTXWLP3-E12,7.023,0.0732,0.0376,0.026477487,0.023659081,0.0302,0.4548,0.5517,0.4424,0.272,0.0228,0.1313,0.0294,0.1224,0.1034,0.1337,0.0697,0.0693,0.3258,0.1817,0.0651,5.5189,4.0665,3.3493,2.5652,0.58,0.1058,0.079,0.3599,0.0918,0.2286,0.0728,0.0531,0.062,1.1212,0.1193,1.0643,0.6993,0.4204,0.0628,0.6687,4.2846,1.1902,24.1628,16.1721,9.8132,5.5705,0.1461,0.0945,0.0728,0.272,0.9573,0.883,1.2541,0.8469,1.2812,0.8202,1.1855,0.1813,9.9999,22.634,209.4721,0.1906,156.0994,137.179,0.3533,84.4305,0.3049,0.1286,0.1003,0.0355,0.0674,0.2851,0.1949,0.4529,2.0991,3.9576,2.447,2.3602,1.6195,0.4359,18.1228,1.3111,12.5333,1.5919,42.4502,0.1364,0.6358,0.9457,2.5663,0.862,0.375,4.5201,0.1984,0.7206,1.7628,0.3549,0.3684,1.5478,0.1716
89,ZTXWLP3-E13,9.7221,0.0694,0.0366,0.009388977,0.0234,0.0242,0.3744,0.4846,0.4187,0.2395,0.0282,0.1489,0.0485,0.1147,0.107,0.1192,0.0537,0.0666,0.3444,0.1907,0.0565,5.346,3.8139,3.2773,2.5045,0.5487,0.1049,0.0767,0.3099,0.0917,0.2315,0.091,0.0634,0.0628,1.0574,0.1206,1.0173,0.7035,0.3559,0.0547,0.6202,4.2472,1.208,23.4831,15.4974,9.3502,5.0396,0.1252,0.1025,0.075,0.2737,0.9611,0.8844,1.1591,0.8032,1.2209,0.852,1.1933,0.1597,9.6978,21.8387,199.8287,0.1977,148.8057,129.4351,0.2876,80.0402,0.3103,0.1426,0.1039,0.0411,0.0547,0.2625,0.1928,0.4522,1.9923,3.7992,2.2684,2.1562,1.3941,0.3901,16.7085,1.21,11.574,1.4621,39.5076,0.1286,0.6219,0.8932,2.4647,0.8708,0.3709,4.1722,0.1719,0.6564,1.62,0.3301,0.335,1.3798,0.1565
90,ZTXWLP3-E14,8.0854,0.0491,0.0349,0.0173,0.015478692,0.029,0.3289,0.4709,0.3936,0.2539,0.051782227,0.1,0.0274,0.1108,0.0911,0.1137,0.0624,0.0613,0.2784,0.1617,0.058,5.0773,3.6504,3.1133,2.4383,0.5482,0.1059,0.0769,0.3267,0.0729,0.2018,0.071,0.0427,0.0598,1.0367,0.1175,0.9876,0.6497,0.3449,0.0457,0.6553,3.7768,1.0549,21.6976,14.693,8.7779,4.974,0.1175,0.0888,0.0613,0.2561,0.8608,0.7943,1.105,0.7787,1.205,0.7568,0.9961,0.1479,8.5367,19.706,184.2641,0.1747,139.8834,121.904,0.2899,76.7503,0.2866,0.1141,0.0903,0.0357,0.055,0.2472,0.1632,0.3906,1.8845,3.5158,2.1818,2.074,1.2786,0.3702,15.1004,1.1203,10.7345,1.3675,35.7464,0.1215,0.5256,0.8292,2.4272,0.8174,0.3561,4.041,0.168,0.6118,1.5358,0.3219,0.3423,1.3128,0.1587
91,ZTXWLP3-E15,10.2211,0.0751,0.0474,0.014938493,0.0138,0.0357,0.4134,0.5509,0.4594,0.3186,0.0275,0.1214,0.0324,0.1167,0.0966,0.1316,0.0612,0.0828,0.3394,0.1896,0.0609,5.7089,4.0384,3.4989,2.7442,0.5954,0.1265,0.0791,0.389,0.0839,0.2271,0.0802,0.0496,0.0693,1.1327,0.1218,1.0493,0.6752,0.3846,0.0667,0.6657,4.2328,1.1276,23.5787,15.686,9.0671,5.3509,0.121,0.0941,0.0664,0.2643,0.9202,0.8783,1.2312,0.8633,1.2392,0.782,1.0839,0.1528,9.1221,20.8083,193.931,0.1757,144.9407,125.2632,0.3084,79.9699,0.2891,0.1294,0.0944,0.0376,0.0587,0.2399,0.1841,0.4441,1.9428,3.6735,2.2535,2.1627,1.3114,0.3496,15.3159,1.1375,11.0945,1.3858,36.9001,0.1272,0.5556,0.9052,2.3574,0.8331,0.3394,4.0053,0.1604,0.5943,1.5626,0.2906,0.3234,1.33,0.1571
